1.0,367726861.txt,"""Did you &#8722; I forget &#8722; did you have a kick at the stern works of that melancholy puppy and humbug Daniel Deronda himself? &#8722; the Prince of Prigs: the literary abomination of Desolation in the way of manhood: a type which is enough to make a man forswear the love of women, if that is how it must be gained….'""",61,,The Brontes: A Life in Letters
1.0,1709156718.txt,"""on Saturday the English proofs of Last Post descended on me and on Monday the American one's and I literally could do nothing else as Boni's wanted the proofs back on Monday night. That however was impossible, but I got them finished yesterday and then was too exhausted to do anything. In addition I have any amount of reading to do for the Collier's serial'.""",65,,The Brontes: A Life in Letters
1.0,1780958619.txt,"""In 1898 Armstrong organised the Ashington Debating and Literary Improvement Society, and his reading broadened out to Shakespeare, Burns, Shelley, Keats, Tennyson, Byron, Whitman, Wordsworth, Scott, Robert Browning, Darwin and T.H. Huxley. Robertson Nicoll's British Weekly had introduced him to a more liberal Nonconformity that was hospitable to contemporary literature. The difficulty was that the traditional Nonconformist commitment to freedom of conscience was propelling him beyond the confines of Primitive Methodism, as far as Unitarianism, the Rationalist Press Association and the Independent Labour Party. His tastes in literature evolved apace: Ibsen, Zola. Meredith, and Wilde by the 1890s; then on to Shaw, Wells, and Bennett; and ultimately Marxist economics and Brave New World'.""",113,,The Brontes: A Life in Letters
1.0,495977470.txt,""" """"""""I may tell you that, although your Hospital Sonnets did not seem to attract much notice at the time, as, indeed, I always thought them rather wasted on a Magazine - yet I have heard them noticed since by more than one person in a way that would please you. A friend who called here two days ago appeared to have them by heart - at least he quoted the one about the two boys with great readiness of feeling."""""""" """,82,,The Brontes: A Life in Letters
1.0,539694680.txt,"""Have done some Plato - some Pliny - looked for Genus Chara (in Freshwater basin of Paris) everywhere and couldn't find it - and a little bit of Rio.'""",29,,The Collected Letters of Joseph Conrad Volume 7 1920-1922
1.0,355553558.txt,"""On 8 September 1854 Christiana Thompson noted in her diary that her children Elizabeth and Alice (later Alice Meynell) were 'reading every day with their Pa Swiss Family Robinson.' """,30,,The Collected Letters of Joseph Conrad Volume 7 1920-1922
1.0,1463142463.txt,"""By the way what awful trash Tennyson's serial poetry is just now. To think of the man who wrote the 'Lotus Eaters' 'St Simeon Stylites' et caetera.'""",27,,"The Collected Letters of Joseph Conrad Volume 7, 1920-1922"
1.0,168414694.txt,"""Yesterday I read the first inst[alment] of """"""""To Let"""""""" in a spirit of philistinish curiosity.'""",15,,The Collected Letters of Thomas and Jane Welsh Carlyle
1.0,1462648469.txt,"""Henry James to William Dean Howells, 9 January 1874, regarding first half of """"""""tale"""""""" (Eugene Pickering) being sent in separate cover: """"""""I have been reading it to my brother who pronounces it 'quite brilliant.'""""""""""",34,,The Collected Letters of Thomas and Jane Welsh Carlyle
1.0,63125881.txt,"""Thence by coach with my Lord Peterborough and Sandwich to my Lord Peterborough's house; and there, after an hour's looking over some fine books of the Italian buildings with fine cuts, and also my Lord Peterborough's bowes and arrows, of which he is a great lover, we sat down to dinner...'""",51,,The Collected Letters of Thomas and Jane Welsh Carlyle
1.0,1592609448.txt,"""[Letter to Maria Barlow, dated Tuesday Morning, 16 August 1825] ...It is as I have just read from the pen of Madme Cottin """"""""La musique, comme un seductor adroit, va toucher ce qu'ill y a deplus tendre dans le couer, reveile toutes les idees sensibles, et dispose au regret du bonheur et meme a' Celui de la peine."""""""" ... My leisure is passed in rummaging all over the French Novels the miserable public library here affords! I have just finishedAmelie Mansfield. My Aunt fancies I read for the sake of keeping up my French. I seem to be reading the language you are probably speaking.""",105,,The Collected Letters of Thomas and Jane Welsh Carlyle
1.0,1825918256.txt,"""Am reading Meredith's Egoist. C. [David Lloyd George] said he was afraid it would lessen my love for him, as he throws such a clear light on the male character. C. says that Meredith has just such an insight on character as the physician has on your body when he puts the electric light arrangement on his forehead. C says too that Meredith was the first to conceive the revolt of woman &mdash; the revolt against the accepted relations of husband and wife, that is to say.' """,88,,The Criminal Prisons of London
1.0,1628022971.txt,"""Say, too, that I received his Life of Napoleon, and have read it this winter - in the evening and at night - with attentino from beginning to end.  To me it was full of meaning to observe how the first novelist of the century took upon himself a task and business, so apparently foreign to him, and passed under review with rapid stroke those important events of which it had been our fate to be eyewtinesses.  The division into chapters, embracing masses of intimately connected events, gives a clearness to the historical sequence that otherwise might have been only to easily confused, while, at the same time, the individual events in each chapter are described with a clearness and a vividness quite invaluable.'""",124,,The Criminal Prisons of London
1.0,1436503075.txt,"""Harriet Martineau on inspirations and research for her story 'Settlers at Hoime': 'Tait's Magazine of last year had an article of De Quincy's which made me think of snow-storms for a story: -- then it occurred to me that floods were less hackneyed [...] Floods suggested Lincolnshire for the scene, and Lauder's book (Sir Thomas Dick Lauder's """"""""Floods in Morayshire,"""""""" read many years before) for the material.  For Lincolnshire I looked into the Penny Cyclopedia, and there found references to other articles'. """,83,,The Criminal Prisons of London
1.0,1414405883.txt,"""Harriet Martineau, in postscript to letter written in the month before her death, to 'Mr. Atkinson', 19 May 1876: 'I am in a state of amazement at a discovery just made; I have read (after half a lifetime) Scott's """"""""Bride of Lammermoor,"""""""" and am utterly disappointed in it.  The change in my taste is beyond accounting for, -- almost beyond belief.'""",61,,The Criminal Prisons of London
1.0,1497375105.txt,"""Shelley's 24th birthday. Write  read [underlined] tableau de famille [end underlining] - go out with Shelley in the boat & read aloud to him the fourth book of Virgil - after dinner we go up to Diodati but return soon - I read Curt. with Shelley and finish the 1st vol. after which we go out in the boat to set up the baloon but there is too much wind. We set it up from the land but it takes fire as soon as it is up - I finish the Reveries of Rousseau. Shelley reads and finishes Pliny's letters. & begins the panegyric of Trajan'.""",106,,The Criminal Prisons of London
1.0,1050907628.txt,"""We have been reading the new edition of Wordsworth's poetry, in which there are several new things.'""",17,,The diaries of John Ruskin
1.0,1200068921.txt,"""Greatly rooted in displeasure with myself as I look over old diaries.'""",12,,The diaries of John Ruskin
1.0,1219803014.txt,"""The commanding officer, a timid, fragile man, gave me (as his way was) a pocket Testament bound in green suède, with coloured pictures. It went with me always, mainly unconsulted; it survives.'""",32,,The diaries of John Ruskin
1.0,1298694282.txt,"""I am sending today the """"""""Grand Elixir"""""""" to London.[...] That the story is clever, that the writing is in many respects admirable there can be no doubt.' Hence follow 12 lines of constructive criticism.""",34,,The diaries of John Ruskin
1.0,1873128838.txt,"""Read the article in yesterday's """"""""Times"""""""" on George's Sea-side Studies - highly gratifying... G. is reading to me Michelet's book """"""""De l'Amour"""""""".'""",22,,"The Diary of Benjamin Newton, Rector of wath, 1816-1819"
1.0,79740994.txt,"""I had the good Fortune to divert him [Lord Galway] with my comical stuff so well that he left me a Task, which was, to translate a [italics] French Chanson a boire [end italics].'""",34,,The diary of Samuel Pepys
1.0,1314324722.txt,"""Man's Life being divided into five Acts like a Play - in the Sorberiana - what an Affinity it has to Shakespear's seven Ages of Man!'""",26,,The diary of Samuel Pepys
1.0,1345577254.txt,"""Dorothy Wordsworth's Grasmere Journal, Wednesday 4 June 1800: 'I walked to the lake-side in the morning, took up plants, and sate upon a stone reading Ballads.'""",26,,The diary of Samuel Pepys
1.0,1263933835.txt,"""As Cornish carpenter George Smith had little access to libraries, he """"""""read every sort of book that came in my way"""""""" - novels, history, biblical criticism. He particularly liked mathematics because it was slow reading: """"""""A treatise on algebra or geometry, which cost but a very few shillings, afforded me matter for close study for a year"""""""".'""",57,,The diary of Samuel Pepys
1.0,829227391.txt,"""read Dante - finish Lambs specimens. walk to Mr Olliers. read Zapolya'""",12,,The Diary of Thomas Turner
1.0,817305386.txt,"""Looked through Machiavelli's works'.""",4,,The Diary of Thomas Turner
1.0,837393645.txt,"""after, I wrought and hard Mr Rhodes reead of the testement and other good bookes'""",15,,The Diary of Thomas Turner
1.0,905133265.txt,"""Finished, afterwards, """"""""Gulliver's Travels"""""""".   Could this severe satire....'""",8,,The Diary of Thomas Turner
1.0,917984261.txt,"""[Marginalia in Keats's annotated copy of """"""""Paradise Lost"""""""", Book 3, lines 135-7]: 'Hell is finer than this'.""",17,,The Diary of Thomas Turner
1.0,977064266.txt,"""Sunday Feb. 8. [...] Read Helen Monteagle by A. Lefanu  Stupid foolish Book.'""",13,,The Diary of Thomas Turner
1.0,865151275.txt,"""I liked """"""""Veuillot"""""""" horrid; it was jolly and sympathetic and I think true.'""",13,,The Diary of Thomas Turner
1.0,99912870.txt,"""S. reads Henry V'""",4,,The Diary of Thomas Turner
1.0,588046867.txt,"""In the evening read 3 of Tillotson's sermons.'""",8,,The Diary of Thomas Turner
1.0,453544829.txt,"""S reads Ode to France aloud and repeats the poem to tranquility'.""",12,,The Diary of Thomas Turner
1.0,666036092.txt,"""Sorrows for a Friend' 'O ye brown old oaks that spread the silent wood...' 'Clare'""",15,,The Diary of Thomas Turner
1.0,378030732.txt,"""Not well in the morning. Finished Fanny Lewald's Wandlungen'.""",9,,The Diary of Thomas Turner
1.0,440842105.txt,"""Byron to P. B. Shelley, 26 April 1821: 'I read [The] Cenci ...'""",13,,The Diary of Thomas Turner
1.0,813728667.txt,"""Read Rights of woman - Opuscula of Cicero'""",8,,The Diary of Thomas Turner
1.0,675246813.txt,"""[Gabriel] Harvey's Livy folio has marginalia from persusals in 1568, 1580, and 1590.'""",13,,The Diary of Thomas Turner
1.0,920269516.txt,"""then I hard Mrs Brutnell Read of the Herball tell supper time'""",12,,The Diary of Thomas Turner
1.0,923367118.txt,"""Cassell's Magazine provided stronger meat...and I think every word of it found some reader in the family.'""",17,,The Diary of Thomas Turner
1.0,933673938.txt,"""Began the """"""""Ajax"""""""" of Sophocles. Also Miss Martineau's """"""""History of the Peace.""""""""'""",12,,The Diary of Thomas Turner
1.0,965320884.txt,"""Dorothy Wordsworth's Grasmere Journal, Thursday 4 February, 1802: 'Read Smollet's life.'""",11,,The Diary of Thomas Turner
1.0,959234183.txt,"""Finish the Aminta - Read Livy - Transcribe the Symposium - Read the Revolt of Islam'""",16,,The Diary of Thomas Turner
1.0,843331281.txt,"""Transcribe Mazeppa'""",2,,The Diary of Thomas Turner
1.0,857972111.txt,"""and then I reed of the Testemente and so to supper, then to publeck praers, and so to bed'""",19,,The Diary of Thomas Turner
1.0,989451803.txt,"""Sam. Jenner drank tea with me, and to whom in the evening I read two of Tillotson's sermons.'  """,19,,The Diary of Thomas Turner
1.0,981151777.txt,"""From Tennyson's journal of 1855: 'October 1st. [...] I read """"""""Maud"""""""" to five or six people at the Brownings (on Sept. 28th).'""",22,,The Diary of Thomas Turner
1.0,983773724.txt,"""And what are their Biglands & their Barrows, their Macartneys & Mackenzies, to Capt. Pasley's Essay on the Military Police of the British Empire, & the Rejected Addresses?'""",28,,The Diary of Thomas Turner
1.0,838390155.txt,"""Have employed this evening reading the history and theory of the gas lights from a number of the Encyclopaedia""",19,,The Diary of Thomas Turner
1.0,819224912.txt,"""I have just read """"""""Mrs. Pankhurst's Own Story"""""""" and Mrs. Swanwick's autobiography, """"""""I have been Young"""""""". Both books show that by this time there was a tremendous demand on the part of women for the franchise'.""",36,,The Diary of Thomas Turner
1.0,875662466.txt,"""I received your books last night quite safely, and plunged into 'Lutfullah' with great interest, being prepared to like it from the notice in the Athenaeum. The Bombay Q. Review looks good too, and I hit upon a lively paper describing the Overland journey, which fell in well with the direction of my curiosity'.""",54,,The Diary of Thomas Turner
1.0,839384064.txt,"""Horace Walpole to Mary Berry, 29 July 1790, 'at night': 'While I write, Mr. Lysons has been turning over Le Neve's """"""""Monumenta Anglicana,"""""""" and has found that [italics]nine[end italics] aldermen of London died in one year.  I concluded that it must have been in one of the years of the Plague.  No, it was in 1711.'""",56,,The Diary of Thomas Turner
1.0,895267863.txt,"""and then I begin to read to my wife upon the globes, with great pleasure and to good purpose, for it will be pleasant to her and to me to have her understand those things.'""",35,,The Diary of Thomas Turner
1.0,87181722.txt,"""Byron to John Murray, 12 March 1814: 'I have not had time to read the whole M.S. but what I have seen seems very well written (both prose and verse) & ... containing nothing which you ought to hesitate publishing upon my account.'""",43,,The Diary of Thomas Turner
1.0,298477729.txt,"""Ever so many thanks too for the """"""""Life and Miracles"""""""" which I have just read for the second time.There is no one but you to render so poignantly the pathetic and desperate effects of human credulity. It is a marvellous piece of sustained narrative and of intensely personal prose.'""",49,,The Diary of Thomas Turner
1.0,862357696.txt,"""When she [Emily Coleman] reads and loves anything she makes it part of her, underlining with a peculiar heaviness... If you borrow Emily's Wordsworth you will read not Wordsworth but Emily's Wordsworth. She will fearlessly correct and alter passages. She does not read; she flings herself upon and passionately possess a work...'""",52,,The Diary of Thomas Turner
1.0,974068668.txt,"""I wish you would send me the Daily Mail every other day, & also magazines (Pearsons etc) would be immensely appreciated. I see by a paper of the 18th that Whitby and Scarborough have been bombarded. The photographs in it are very similar to sights very common here.'""",48,,The Diary of Thomas Turner
1.0,851316027.txt,"""During the interval of waiting, my mind dwelt on the evidences of his mental development during recent months; the many drawings and poems which he had sent us; his enthusiasm for Blake's """"""""Book of Urizen"""""""", my latest Christmas gift; and finally a letter written at Easter telling me how much he wanted to come home.'""",55,,The Diary of Thomas Turner
1.0,622491985.txt,"""Byron to John Murray, 5 October 1816: 'I have read the last E[dinburgh] R[eview] they are very severe on the Germans -- and their idol Goethe -- I have also read Wedderburne Webster -- and Ilderim -- and the Pamphleteer. -- --'""",42,,The Diary of Thomas Turner
1.0,993188268.txt,"""There [living in a better area than previously, after his reformation from being a gambling addict], in his practical fashion, he [Glasser's father] looked after himself well, read a great deal, played solo whist in the Workers' Circle, spent hours chewing over the world with friends.'""",46,,The Diary of Thomas Turner
1.0,920340728.txt,"""I finished Mrs Inchbald's 'Nature and Art', the second volume is not so pleasing as the first, but yet it has a very pleasing conclusion, showing the destruction of vice & the hapiness of virtue.""",35,,The Diary of Thomas Turner
1.0,962376142.txt,"""Byron to Edward J. Dawkins, 17 May 1822: """"""""I return you the paper with many thanks for that and your letter. -- It is the first English Newspaper (except Galignani's Parisian English) which I have seen for a long time -- and I was lost in admiration of it's size and volume.""""""""""",52,,The Diary of Thomas Turner
1.0,995959125.txt,"""This evening I read Spenser's poem called 'Mother Hubbard's Tale', a very long one. It is evidently a satire on the court and clergy, and a very bitter one too.' [Editors note: 'Then follow three pages of extracts from the above named poem, very accurately done'].""",46,,The Diary of Thomas Turner
1.0,982821239.txt,"""During the whole of my stay I continually asked to be allowed to have English books, but apart from one small, rather sloppy novel I was only permitted a German-English grammar. As I did not know even the shape of the German letters this book was of very little use to me, but the small dictionary at the end was useful in making up conversation with the jailers.'""",68,,The Diary of Thomas Turner
1.0,863899618.txt,"""at this time there was a great many tracks Come out and their Contents were Chiefly to perswade poor people to be satisfied in their situation and not to murmur at the dispensations of providence for we had not so much punishment as our sins deserved and in fact there was but little else to be heard from the pulpit or the press and those kind of books were often put into my hands in a dictatorial way in order to Convince me of my errors. for instance there was the Sheperd of Salsbury Plain ... the Farmers fireside and discontented Pendulum and many others which drove me almost into despair for I Could see their design.'""",117,,The Diary of Thomas Turner
1.0,52814086.txt,"""A dead man, just reported to me lying close by. Went out and found (from his identity disc) he was No. 8863, B West, Suffolk Regiment. Lying with his overcoat tied over his face alongside a ruined farm. Died possibly from wounds. Horrid job, lifting his head to get at his identity disc. I buried him at dusk, and said the Lord's Prayer over him. Couldn't read any prayers as we couldn't have any light, and as it was three bullets came so close to us, might have been aimed at us.'""",92,,The Diary of Thomas Turner
1.0,566068503.txt,"""With the most intense interest I have just finished your Book which does you credit as to the manner in which it is executed, and after the momentary pain in part which it excites in many a bosom, will live in despight [sic] of censure and be gratefully accepted by the Public as long as Lord Byron's name is remembered--yet as you have left to one who adored him a little legacy and as I feel secure the lines """"""""remember thee-thou false to him then friend time""""""""--were his--and as I have been very ill I am not likely to trouble any one much longer--you will I am sure grant me one favour--let me to you at least confide the truth of the past--you owe it to me--you will not I know refuse me [...] Still I love him [Byron]--witness the agony I experienced at his death & the tears your book has cost me.  Yet, Sir, allow me to say, although you have unitentionally given me pain I had rather have experienced it than not have read your book.  Parts of it are beautiful, and I can vouch for the truth of much as I read his own memoirs before Murray burnt them.'""",203,,The Diary of Thomas Turner
1.0,739249516.txt,"""Tuesday 20 September 1927: 'I opened the Morning Post & read the death of Philip Ritchie [...] I think for the first time, I felt this death leaves me an elderly laggard; makes me feel I have no right to go on; as if my life was at the expense of his. And I had not been kind; not asked him to dinner & so on.'""",66,,The Diary of Thomas Turner
1.0,953302879.txt,"""There were few books at home when [Harry Burton] was a boy, but one of them was """"""""Don Juan"""""""". He read it before he was eleven - through a prepubescent frame, of course. """"""""I saw nothing in it but comic adventures, sunny shores, storms, Arabian interiors and words, words, words. Many of these words I did not understand, but I did not therefore jump to the conclusion that they were indecent. All of them - or nearly all - jogged happily through my unreceptive brain leaving vaguely pleasing sensations in their wake.... Genius speaks to all hearts and to all ages"""""""".'""",101,,The Diary of Thomas Turner
1.0,878490248.txt,"""Read """"""""Poems 1909-1925"""""""" by T.S. Eliot. I have never had any inclination to read Eliot's book but a whim prompted me to name it when Moll asked what book I'd like. I am afraid reading Eliot hasn't changed my opinion of him. His poetry is rooted in a pedantic intellectuality: a waste-land verily: a valley of dry bones without any blood: there is wit - but the wit is also dry; brittle - no Rabelsaisian sap: no human richness: only the false disillusionment of the young could model itself on this verse.'""",92,,The Diary of Thomas Turner
1.0,929633922.txt,"""Pray tell Lady Louisa that I have been reading the last """"""""Quarterly Review"""""""" (No. XLII) more steadily than I could do at Sheffield Place, and quite agree with her in liking the article upon our statute laws, which is very clear and convincing, and pleases me better than anything else in it, though I think it is on the whole an amusing number. Mr Humboldt and his ([italics] crodo, crodo [end italics] ) crocodiles entertained me; the account of Hayti was interesting; the first dissertation (on Aristophanes) and the last. Yet I am no convert to Messrs Whistlecraft & Co., I cannot like slipshod verse or be convinced that it is not as easily written as read; the burlesque of one country can hardly ever be well copied in the language of another. As for Plato and Xenophon, it revolts all my old prejudices to hear them discussed as if they were members of the Alfred, or the French Academy - to be told that Plato had delicacy of [italics] tact [end italics] taught him at the [italics] court [end italics] of Dionysius. It puts me in mind of Gray's simile about some book upon antiquity which he says was like an antique statue dressed in a negligee made by a Yorkshire mantua-maker'. """,214,,The Diary of Thomas Turner
1.0,930039940.txt,"""My mother started to read to me when I was very young indeed. She read aloud beautifully and never got tired, and she would never, from the first, read anything that she could not enjoy herself, which cut out all the poor quality writing which every right-minded child loves when he can get it. Her only concession was one weekly comic, """"""""Rainbow"""""""". But apart from that, I was reared on a fine mixed diet of Beatrix Potter, A.A. Milne, Dickens, Stevenson, Hans Andersen, Kenneth Grahame and Kipling – especially Puck of Pook’s Hill whose three magnificent stories of Roman Britain were the beginning of my own passion for the subject, and resulted in the fullness of time in The Eagle of the Ninth. Hero myths of Greece and Rome I had, in an unexpurgated edition which my mother edited herself as she went along, and Norse and Saxon and Celtic legends. There were Whyte Melville’s The Gladiators and Bulwer Lytton’s Last Days of Pompeii and Weigal’s Egyptian Princess; for my mother loved historical novels – history of any kind, though her view of it was always the minstrel’s rather than the historian’s.' """,193,,The Diary of Thomas Turner
1.0,362516558.txt,"""""""""""A Victorian edition of a legal classic, the Institutes of Justinian, shows signs of careful and laborious study, with an elaborate system of marking (underlining ... lines in the margin ... etc); heads for important terms and definitions; corrections to the translation; cross-references to other law books; and occasional comments on matters of history or interpretation.  But a little more than halfway through this volume of 599 pages ... comes a personal note: 'Left off work at this pt to row head of the river 12th May 1864!'""""""""""",88,,The Diary of Thomas Turner
1.0,944437826.txt,"""Upon Mrs Digweed's mentioning that she had sent the Rejected Addresses to Mr Hinton, I began talking to her a little about them & expressed my hope of their having amused her. Her answer was, """"""""Oh! dear, yes, very much; - very droll indeed; - the opening of the House! - & the striking up of the Fiddles!"""""""" What she meant, poor woman, who shall say? - I sought no farther.'""",71,,The Diary of Thomas Turner
1.0,550173731.txt,"""[Marginalia in Keats's annotated copy of """"""""Paradise Lost"""""""" in Book 1, lines 591-9]: Keats underlines the lines from 'his form had not yet lost/ All her original brightness, nor appear'd' to 'Perplexes monarchs', and writes: 'How noble and collected an indignation against Kings, """"""""and for fear of change perplexes Monarchs"""""""" etc. His very wishing should have had power to pull that feeble animal Charles from his bloody throne. """"""""The evil days"""""""" had come to him; he hit the new System of things a mighty mental blow; the exertion must have had or is yet to have some sequences.'""",98,,The Diary of Thomas Turner
1.0,696097012.txt,"""He allowed high praise to Thomson, as a poet; but when one of the company said he was also a very good man, our moralist contested this with very great warmth, accusing him of gross sensuality and licentiousness of manners. I was very much afraid that in writing Thomson's """"""""Life"""""""", Dr. Johnson would have treated his private character with a stern severity, but I was agreeably disappointed; and I may claim a little merit in it, from my having been at pains to send him authentic accounts of the affectionate and generous conduct of that poet to his sisters, one of whom, the wife of Mr. Thomson, schoolmaster, of Lanark, I knew, and was presented by her with three of his letters, one of which Dr. Johnson has inserted in his """"""""Life"""""""".'""",132,,The Diary of Thomas Turner
1.0,843182027.txt,"""?In the works of Fielding our credulity is not taxed for superfluous admiration by any of those faultless monsters? Fielding?s chief excellence appears to lie in the delineation of his characters that combine simplicity, ignorance and benevolence. His Parson Adams and his Partridge will still induce us to tolerate even Joseph Andrews and Tom Jones. His mind appeared incapable of concocting a character of real virtue. His Allworthy is a prosing, self sufficient moral pedant; in Joseph Andrews virtue is ridiculous; in Tom Jones vice is honourable. Nobody now reads either but the school boy, and one of the earliest signs of an improved taste, and an advancement in Christian morality, is the rejection of both.?""",116,,The Diary of Thomas Turner
1.0,852006344.txt,"""I felt an urgent need of some renunciatory act, some way of life absolutely opposed to a world of personally-owned things ... There was no Good Will. I read Epicurus and Marcus Aurelius. I aspired to a form of living that seemed to purge the spirit of all the pulls of the law of gravity, all the pressures drawing one into a nexus of relations where one had continually to commit a ‘lesser evil’…’""",74,,The Diary of Thomas Turner
1.0,967967595.txt,"""Lay down on the sofa, reading Miss Austen's """"""""Mansfield Park""""""""... The novel, I think, has the prevailing fault of the pleasant authoress's books; it deals too much in descriptions of the various states of mind, into which her characters are thrown, and amplifies into a page a search for motives which a stroke of the pen might give with greater power and interest.  Is Richardson her model? She is an excellent portrait painter, she catches a man near to the life.'""",81,,The Diary of Thomas Turner
1.0,852036886.txt,"""Sir John Hammerton looking back on his early days in Glasgow when he left school and became a correspondence clerk, he said of Cassell's Library """"""""What anAladdin's cave it proved to me! Addison, Goldsmith, Bacon, Steele, DeQuincey ..., Charles Lamb. Macaulay and many scores of others whom old Professor Morley introduced to me -- what a joy of life I obtained from these, and how greatly they made lifeworth living!""""""""""",70,,The Diary of Thomas Turner
1.0,824324066.txt,"""Its really good of you to have sent """"""""Faith"""""""". Your magic never grows less; each of your prefaces is a gem and my enthusiasm is roused always to the highest pitch by your amazing prose. I have already read (the book arrived but two hours ago) """"""""The Idealist"""""""" and """"""""The Saint"""""""". Admirable in concepton and feeling are these two sketches.[...] This afternoon I shall sit down with the book and forget my miseries in the delight of your art so strong and human.'""",83,,The Diary of Thomas Turner
1.0,796216436.txt,"""""""""""As Kingsbury and Farrell lost no opportunity of advancing their views, I was soon possessed of a tolerable knowledge of the tenets of each.  This was supplemented by the perusal of the tracts issued by the Anti-Corn-law League, and the 'Examiner' newspaper.  Farrell lent me the former, the 'Star,' and the 'New Moral World,' and his opponent their antidotes.""",59,,The Diary of Thomas Turner
1.0,933971512.txt,"""[a gentleman in her shop having paid the postage due on a packet from Edinburgh, LP] 'civilly entreated his Permission to peruse my Letter, to which he agreeing, I had not read above ten Lines, when I burst into Tears, so the Gentleman insisted on my laying it aside while he stayed, telling me, I must so far oblige him as to write a Love Letter for him'.""",68,,The Diary of Thomas Turner
1.0,454983631.txt,"""S. reads the first book of Troilus & Cressida aloud in the evening.'""",13,,The Diary of Virginia Woolf
1.0,280658528.txt,"""read - Jacopo Ortis - 2nd Vol of Geographica Fisica - &c &c'""",13,,The Diary of Virginia Woolf
1.0,568471981.txt,"""I am very busy with Beranger for the """"""""Britannica"""""""".""",9,,The Diary of Virginia Woolf
1.0,560208101.txt,"""The thing [""""""""A Paheka""""""""] in """"""""West.Gaz."""""""" is excellent, excellent.'""",9,,The Diary of Virginia Woolf
1.0,155941407.txt,"""One day when Barnholt was desperate for a new story I recommended Esther as being as good as the """"""""Arabian Knights""""""""...he...seized the Bible, and soon became absorbed in the plot.'""",30,,The Diary of Virginia Woolf
1.0,646092278.txt,"""You should read Cle<ry's> account of the treatment of Louis 16th; it is <extremely> well written'. [words in <> obliterated by water]""",22,,The Diary of Virginia Woolf
1.0,38526840.txt,"""""""""""Besides wh. I have been looking at Hale's book 'Lowell & his friends'; wh. is not, I think, very much of a book but which told some things of interest to me.""""""""""",32,,The Diary of Virginia Woolf
1.0,1955854227.txt,"""For Tom Barclay, son of a Catholic rag-and-bone collector, the erotic episodes in the Douay Bible """"""""aroused my curiosity as to sexual matters"""""""". He found some answers in secondhand schooltexts of Ovid, Juvenal and Catullus: though he knew no Latin beyond the Mass, the English notes offered plenty of background on the filthy loves of gods and goddesses"""""""".'""",58,,The Diary of Virginia Woolf
1.0,1257626775.txt,"""Got to bed at about midnight again after finding a landscape of Messines and Wulverghem in our house in an illustrated Paper drawn for the same view or nearly so as one I did myself there. I cut this out and sent it home.'""",44,,The Diary of Virginia Woolf
1.0,289824673.txt,"""[her governess Helen Roothman] 'introduced Edith to the works of Verlaine, Rimbaud and Mallarme. Though Edith had had a taste for Baudelaire through Swinburne's translations of the author of """"""""Les Fleurs du mal"""""""", she found her governess' favorites even more to her liking'.""",43,,The Diary of Virginia Woolf
1.0,1071241040.txt,"""On 22 December the Woolfs went to Charleston for Christmas [...] Clive and Vanessa Bell [sister to Virginia Woolf] and the three children were there [...] Vanessa reported to Duncan Grant [...] that they had spent a fascinating evening reading V[irginia]W[oolf]'s diary recalling early days at 46 Gordon Square, with the four Stephens' very full and """"""""rather high society life"""""""" there' (source ed.'s note).""",64,,The Diary of Virginia Woolf
1.0,652649151.txt,"""[Smith joins a reading group of seven with a view to self-improvement] 'We got a good room, with such attendance as we required, at the sum above named; and thus, for sixpence a week each, with an additional three-halfpence in winter time for firing, we had an imperfect, it is true, but still an efficient means of improvement at our command. Here we met nearly three hundred nights in the year, and talked, read, disputed and wrote """"""""de omnibus rebus et quibusdam aliis"""""""" until the clock struck eleven.'""",88,,The Diary of Virginia Woolf
1.0,1338708344.txt,"""Finished Miss Austen's """"""""Emma"""""""", which amused me very much, impressing me with a high opinion of her powers of drawing and sustaining character, though not satisfying me always with the end and aim of her labours.  She is successful in painting the ridiculous to the life, and while she makes demands on our patience for the almost intolerable absurdities and tediousness of her well-meaning gossips, she does not recompense us for what we suffer from her conceited and arrogant nuisances by making their vices their punishments.  We are not much better, but perhaps a little more prudent for her writing.  She does not probe the vices, but lays bare the weaknesses of character; the blemish on the skin, and not the corruption at the heart, is what she examines.  Mrs. Brunton's books have a far higher aim; they try to make us better, and it is an addition to previous faults if they do not.  The necessity, the comfort, and the elevating influence of piety is continually inculcated throughout her works - which never appear in Miss Austen's.'""",178,,The Diary of Virginia Woolf
1.0,1939575942.txt,"""??Moore, who is a poet of inspiration, could write in any circumstances. There is no man of the age labours harder than Moore. He is often a month working out the end of an epigram. Moore is a writer for whom I feel a strong affection, because he has done that which I would have done if I could; but after him it would be vain to try anything.??""",69,,The Diary of Virginia Woolf
1.0,1463471849.txt,"""Jeffrey has sent me a note requesting the Ops Majus by the middle of next month, and enclosing a draft of twenty guineas for the article on Richter.  You may conceive whether I am in a hurry, for I have not yet put pen to paper!  I have merely been reading Horn, somewhat of Fichte, Schelling, etc., and have not yet shaped the thing into any form.'""",67,,The Diary of Virginia Woolf
