1.0,1264987950.txt,"""[QUOTATION] The Printing Press not yet having arrived, your wail for a greatcoat has not yet gone forth 'over the house-tops of the world'..."""
1.0,392766455.txt,"""Dorothy Wordsworth's Grasmere Journal, Tuesday 2 March 1802: 'After dinner I read German, and a little before dinner Wm. also read.'"""
1.0,1065428902.txt,"""I receive a letter from Brenda, dated September 18th, 1942. She writes: """"""""We are hoping it won't be long now before we have news of your safety""""""""'"""
1.0,355553558.txt,"""On 8 September 1854 Christiana Thompson noted in her diary that her children Elizabeth and Alice (later Alice Meynell) were 'reading every day with their Pa Swiss Family Robinson.' """
1.0,2104389498.txt,"""No! I have not read nothing! - not even a review of Idylls of the King - only heard Mrs Norton's account of Tennyson's reading it'."""
1.0,1736494668.txt,"""Henry James, in 1 November 1906 letter to Joseph Conrad, writes of having just read and admired """"""""The Mirror of the Sea""""""""."""
1.0,1873128838.txt,"""Read the article in yesterday's """"""""Times"""""""" on George's Sea-side Studies - highly gratifying... G. is reading to me Michelet's book """"""""De l'Amour"""""""".'"""
1.0,1463250390.txt,"""Dorothy Wordsworth's Grasmere Journal, Monday 30 November 1801: '[after walk with William Wordsworth and Mary Hutchinson]  We came home and read ...'"""
1.0,155417893.txt,"""[Thomas] Carlyle saw Scott's greatness in the extracts from the Diary given by Lockhart. The stern critic rightly recalls the feelings and conduct evidenced by those extracts """"""""tragical and beautiful""""""""'."""
1.0,1065916682.txt,"""Harriet Martineau, Journal, 19 October 1837: 'At night, read some of """"""""Archy Moore.""""""""  A terrible story, which stirred me deeply [...] It is truer than any slave-story I ever read.'"""
1.0,1174292615.txt,"""Janet Schaw and her cousin, sailing from Scotland to the Caribbean, try to keep calm in a terrifying storm by reading Lord Kames ('like philosophers not Christians').'"""
1.0,1099436936.txt,"""My cold being increased, I stayed home all day, pleasing myself with my dining-room, now graced with pictures, and reading of Dr Fullers """"""""Worthys"""""""".'"""
1.0,2027016761.txt,"""I readily got through a small school book of Geometry and having an odd volume of the 1st of Williamsons Euclid I attacked it vigorously and perseveringly..."""
1.0,1345577254.txt,"""Dorothy Wordsworth's Grasmere Journal, Wednesday 4 June 1800: 'I walked to the lake-side in the morning, took up plants, and sate upon a stone reading Ballads.'"""
1.0,1298694282.txt,"""I am sending today the """"""""Grand Elixir"""""""" to London.[...] That the story is clever, that the writing is in many respects admirable there can be no doubt.' Hence follow 12 lines of constructive criticism."""
1.0,1036118445.txt,"""For National debt read """"""""Munera"""""""" page 32. Read the first statement of the principles of currency, """"""""Munera"""""""" Chap. III 66-80.'"""
1.0,1224600159.txt,"""S. finishes the plays of Aeschylus - finishes the Hist. of Caubul - writes - reads three chap. of Gibbon aloud'"""
1.0,838390155.txt,"""Have employed this evening reading the history and theory of the gas lights from a number of the Encyclopaedia"""
1.0,1250620086.txt,"""Yesterday was a culmination of all mischief, finding I had lost (temporarily, may the Fates and Fors'es grant) Sir Walter Scott's Pen! Comforted a little by reading my own notes above on Sisyphus.'"""
1.0,1699461517.txt,"""Henry James to George Pellew, 23 June 1883: 'I found your thin red book [on Jane Austen] on my table when I came in late last night.  I read it this morning before I left my pillow -- read it with much entertainment and profit.'"""
1.0,1129314177.txt,"""Charlotte Bronte to G. H. Lewes, 18 January 1848: 'I have not read """"""""Azeth"""""""", but I did read or begin to read a tale in the """"""""New Monthly"""""""" from the same pen, and ... must cordially avow that I thought it both turgid and feeble ...'"""
1.0,1316355274.txt,"""My chief acquaintance with the writers of the eighteenth century is derived from reading to Aunt Lyddy papers in the """"""""Spectator"""""""" and """"""""The Rambler"""""""", Mason's plays, Addison's """"""""Cato"""""""" etc. This we were often called upon to do when we were invited to dine with Aunt Clarke'."""
1.0,1226840095.txt,"""and so with great content and joy home - where I made my boy to make an end of the """"""""Reall Character"""""""", which I begun a great while ago and doth please me infinitely, and endeed is a most worthy labour - and I think mighty easy, though my eyes makes me unable to attempt anything in it.'"""
1.0,1392267231.txt,"""In a letter to Mrs Herzog he says: """"""""Wells's new novel, Marriage, of which I have just read the proofs, contains more intimate conveyances of the atmosphere of married life than anybody has ever achieved before, I am rather annoyed as I am about to try and get the same intimacy in my Clayhanger-Hilda book, entitled These Twain.'"""
1.0,819224912.txt,"""I have just read """"""""Mrs. Pankhurst's Own Story"""""""" and Mrs. Swanwick's autobiography, """"""""I have been Young"""""""". Both books show that by this time there was a tremendous demand on the part of women for the franchise'."""
1.0,1486062495.txt,"""[PRIVATE LETTER] I have found two dispirited post cards here […]. Beg pardon, one was dispirited, being yours. The other was a bold desperado sort of post card from my father, anent a proof of mine; which he has carefully violated as usual."""
1.0,1584947054.txt,"""21/8/1829 ? 'The General gave us an account of the early years of the [French] revolution, the other gentlemen assisting. The evening ended only too soon, but I read in my own room the M?moirs of S?gur, and with a curious feeling lay down, knowing I should see Lafayette next day!'"""
1.0,38249504.txt,"""and after dinner, with my wife and Mercer and Jane by water all the afternoon as high up as Moreclacke, with great pleasure, and a fine day - reading over the second part of """"""""The Seige of Rhodes"""""""" with great delight.'"""
1.0,819708798.txt,"""Whenever I read Milton's description of paradise - the happiness, which he so poetically describes fills me with benevolent satisfaction - yet, I cannot help viewing them, I mean the first pair - as if they were my inferiors - inferiors because they could find happiness in a world like this.'"""
1.0,409599197.txt,"""Byron to Bryan Waller Procter, 1822, regarding Procter's drama Mirandola: ' ... """"""""Mirandola"""""""" [was] not announced till the winter following [summer 1820]. The first time I saw it mentioned was in a newspaper ...'  """
1.0,1097483789.txt,"""From Appendix ('Biographical Outlines of Persons Most Frequently Mentioned') to The Diary of Virginia Woolf vol.4: 'Reading V[irginia] W[oolf]'s A Room of One's Own fired [Ethel Smyth] with the desire to meet the author, which she did in 1930'."""
1.0,1478470140.txt,"""Never did any poor creature labour with morediligence than I did to obtain the most accurate knowledge of the language. I succeeded, read all the Roman classics, and fast as I finished one author, I found some friend willing to lend me another."""
1.0,875662466.txt,"""I received your books last night quite safely, and plunged into 'Lutfullah' with great interest, being prepared to like it from the notice in the Athenaeum. The Bombay Q. Review looks good too, and I hit upon a lively paper describing the Overland journey, which fell in well with the direction of my curiosity'."""
1.0,1388803170.txt,"""Of Pope's Rape of the Lock, Macaulay says: """"""""Admirable indeed! The fight towards the beginning of the last book is very extravagant and foolish.  It is the blemish of a poem which, but for this blemish, would be as near perfection in its own class as any work in the world."""""""" '"""
1.0,500149618.txt,"""He [Leslie Stephen's brother] wrote articles for the Pall Mall Gazette all the way out to India; enough, he says, to pay his passage; and some of them were amongst the best things of his I have ever seen.'"""
1.0,211889955.txt,"""I read the Bible because in my humble opinion it is one of the most difficult books in the language to read correctly, as many parsons would do well to realise; sermons, Bampton and Gifford lectures, lectures on art, drama, history, science and philosophy, and also speeches by the acknowledged masters of oratory... For what? Nothing!"""
1.0,1993861200.txt,"""Byron in postscript to letter to John Murray, 4 February 1814: 'I see by the Mo[rning] C[hronicl]e there hathe been discussion in ye. Courier & I read in ye. Mo[rning] Post - a wrathful letter about Mr. Moore - in which some Protestant Reader has made a  sad confusion about India and Ireland.'"""
1.0,1832941579.txt,"""Finished the last """"""""Tales of My Landlord"""""""" of which the fourth volume is the worst. I think Walter Scott has the peculiar art of growing worse and worse yet preserving his popularity. One poem after another was worse than the former; just so his tales and every volume of every tale continues in a similar climax of deterioration.'"""
1.0,947359820.txt,"""Byron to Madame Sergent-Marceau, 5 May 1823 (translated from Italian): 'no present you might give me would be more welcome than the short work in which the actions of your Brother [General Marceau], whose memory I revere, are so well described.  I have read this work with the greatest pleasure ...'"""
1.0,2006014169.txt,"""The colossal """"""""Wallenstein"""""""" and Thekla the angelical, and Max her impetuous lofty-minded lover are all gone to rest; I have closed Schiller for a night; and what can I do better than chat for one short hour with my old, earliest friend?'"""
1.0,1263933835.txt,"""As Cornish carpenter George Smith had little access to libraries, he """"""""read every sort of book that came in my way"""""""" - novels, history, biblical criticism. He particularly liked mathematics because it was slow reading: """"""""A treatise on algebra or geometry, which cost but a very few shillings, afforded me matter for close study for a year"""""""".'"""
1.0,1748944326.txt,"""[from SHR's intro] 'It was probably Day's """"""""Sandford and Merton"""""""" which induced her [Maria Edgeworth] to apply her natural gifts to the writing of books of an educational nature for children'. [ME spent holidays at Day's home]"""
1.0,2087341794.txt,"""The editor's footnote quotes a letter from Dante Gabriel Rossetti to Ellen Heaton: 24/11/1855 - """"""""Much of my time in Paris was spent with Mr and Mrs Browning, who send you their kind regards. What a glorious book """"""""Men and Women"""""""" is!"""""""" (Letters written to Ellen Heaton; sold in 1969; whereabouts unknown.)"""
1.0,366491806.txt,"""An article in """"""""The Syonan Sinbun"""""""" headed """"""""Red Cross Says Syonan Prisoners Well-Treated"""""""" reports that the International Red Cross representative in Tokyo has told Geneva: """"""""The representative of the International Red Cross in Syonan is satisfactorily carrying on HIS ASSIGNED DUTIES"""""""" - which is quite true, but they do not include an inspection report!'"""
1.0,2130689711.txt,"""At other times, I dragged a folio volume of the """"""""Penny Cyclopaedia"""""""" up to the studywith me, and sat there reading successive articles on such subjects as Parrots, Parthians, Passion-flowers, Passover and Pastry, without any invidious preferences, all information being equally welcome, and equally fugitive.'"""
1.0,175966903.txt,""" I have a wonderful miniature edition of Byron’s 'Don Juan', illustrated, for you, with a staggering Victorian preface.  I am bound to say, with all my modesty, that it takes me to find these things.  """
1.0,329039346.txt,"""Although, during those noisy, monotonous weeks, I had at last time to read the newspapers, with their perturbing accounts of the Easter Rebellion in Ireland, and Townshend's surrender at Kut, and the first stages of Roger Casement's progress towards his execution in August, there was still more than enough opportunity for thoughts about the past.'"""
1.0,1854910526.txt,"""After reading """"""""Living Alone"""""""" in 1923, Winifred wrote Stella a letter of appreciation.  When no answer arrived she concluded that Stella Benson, like so many authors, put her """"""""fan mail"""""""" in the wastepaper basket, but months afterwards a reply came from South China.' """
1.0,520176784.txt,"""[Elizabeth Carter and Catherine Talbot] read and admired the work of Elizabeth Rowe, and questioned each other excitedly about the almost forgotten Katherine Philips, the """"""""matchless Orinda"""""""", impressed that her work is mentioned with """"""""the highest respect, admiration and reverence by the writers of that time"""""""".'"""
1.0,659298650.txt,"""[Dr Johnson] used to mention Harry Fielding's behaviour to her [his sister Sarah] as a melancholy instance of narrowness; while she read only English Books, and made English Verses it seems, he fondled her Fancy, & encourag'd her Genius, but as soon [as] he perceived She once read Virgil, Farewell to Fondness...'"""
1.0,1014191483.txt,"""Read the September No of the London Mag: only 2 good articles in it-'Blakesmore in H-shire' by Elia & review of 'Goethe' by De Quincey these are excellent and sufficient to make a bad No. interesting."""
1.0,839384064.txt,"""Horace Walpole to Mary Berry, 29 July 1790, 'at night': 'While I write, Mr. Lysons has been turning over Le Neve's """"""""Monumenta Anglicana,"""""""" and has found that [italics]nine[end italics] aldermen of London died in one year.  I concluded that it must have been in one of the years of the Plague.  No, it was in 1711.'"""
1.0,577500121.txt,"""It is very curious her [Ford's daughter's] coquettish mischievousness. If you shew her a letter she will always say it wrong: but when she is sitting on the bed in the morning with a newspaper & thinks no one is noticing her, she prattles on about B for Bodog's; P for Piggy & points to the right letters.'"""
1.0,1586812807.txt,"""After a long time, I felt impelled to read through this book again in the hopes of finding some clues.' [AW has fallen for a young man, after a long time feeling 'immune' to sex]"""
1.0,696054966.txt,""" [letter from Johnson to Boswell] Dr. Blair is printing some sermons. If they are all like the first, which I have read, they are [italics] sermones aurei, ac auro magis aurei [end italics]. It is excellently written both as to doctrine and language.'"""
1.0,2042841696.txt,"""Tell Eras: that Buckle has been an immense treat...Of course I agree about the grave inconsistencies, serious disproportions &c; and I doubt whether he understands Condillac and that sort of men: but it is truly a great work, suggestive and productive.'"""
1.0,2006366740.txt,"""Passages transcribed in E. M. Forster's Commonplace Book (1942) include Ruskin's remark, from a Slade Lecture (with five commas omitted from original): 'Every mutiny every danger every terror and every crime occurring under or paralysing our Indian legislation, arises directly out of our national desire to live out of the loot of India.'"""
1.0,1806750546.txt,"""At noon my physic having done working, I went down to dinner. And then he [Mr Creede] and I up again and spent the most of the afternoon reading in Cicero and other books and in good discourse, and then he went away'"""
1.0,2069843516.txt,"""I sympathise most warmly in a great deal that is said in the 'Ginx's Baby' book, and do actually express my own sentiments in what I say about it.  And I admire immensely the """"""""Peasant Life"""""""".'"""
1.0,1562532971.txt,"""My dear boys, when I was your age, there were no such children's books as ther are now...Now, among those very stupid old-fashioned boy's books was one which taught me [to use my eyes]...It's name was Evenings at Home, and in it was a story called """"""""Eyes and no Eyes"""""""", a regular old-fashioned, prim, sententious story.'"""
1.0,1048006143.txt,"""After prairs I wrought, as I was accustomed, with my maides, and hard Mr Ardington read: and, after I had dined and had slept a Litle, I went to worke againe, and hard Mr Ardington againe'"""
1.0,1281010187.txt,"""As a boy George Acorn [an] East Londoner, read """"""""all sorts and conditions of books from 'Penny Bloods' to George Eliot"""""""" with """"""""some appreciation of style"""""""", enough to recognise the affinities of high and low literature. Thus he discerningly characterised """"""""Treasure Island"""""""" as """"""""the usual penny blood sort of story, with the halo of greatness about it"""""""".'"""
1.0,1681650035.txt,""" """"""""They were neither of them quite enough in love to imagine that ?350 a year would supply them with all the comforts of life"""""""" (Jane Austen's """"""""Elinor and Edward"""""""").  My God! say I'"""
1.0,1304110205.txt,"""""""""""At the age of 18 Violet Asquith ... tackled The Egoist, which 'I thought brilliant.  The first 3 pages made me so angry by their obscureness ... that I nearly left off ... but I possessed myself with patience & loved the rest....'"""""""""""
1.0,895267863.txt,"""and then I begin to read to my wife upon the globes, with great pleasure and to good purpose, for it will be pleasant to her and to me to have her understand those things.'"""
1.0,403645113.txt,"""There had been a time when [...] [Gabriel Harvey] had been a pure Ciceronian [...] He had then come across the """"""""Ciceronianus"""""""" of Sambucus -- that had led him to the """"""""Ciceronianus""""""""of Ramus [...] He now read Caesar, Varro, Sallust, Livy, Pliny and Columella, and found merits in all.'"""
1.0,800712059.txt,"""Sunday 21 June 1936, during composition of The Years: 'A very strange, most remarkable summer [...] I am learning my craft in the most fierce conditions. Really reading Flaubert's letters I hear my own voice cry out Oh art! Patience. Find him consoling, admonishing.'"""
1.0,1955854227.txt,"""For Tom Barclay, son of a Catholic rag-and-bone collector, the erotic episodes in the Douay Bible """"""""aroused my curiosity as to sexual matters"""""""". He found some answers in secondhand schooltexts of Ovid, Juvenal and Catullus: though he knew no Latin beyond the Mass, the English notes offered plenty of background on the filthy loves of gods and goddesses"""""""".'"""
1.0,1477406284.txt,"""I have just come across these lines by A. E., which I like, because the stars are your only companions on sentry duty in the trenches; and they seem filled with majesty and peace, as does the sunrise too [quotes stanza five of A. E.'s poem """"""""Shadows and Lights""""""""].'"""
1.0,1822878079.txt,"""[PRIVATE LETTER] I was proud to hear that my Watts had not forgotten me […]. I was sorry to hear about Janet Scott […]. Very glad to hear that Mrs Finnie is over her trouble."""
1.0,1756316463.txt,"""It was about this time that I first met with Milton's """"""""Paradise Lost"""""""", in a thick volume with engravings and copious notes, probably a copy of Bishop Newton's edition of that noble poem. I found it, however, little better than """"""""a sealed book"""""""". Its versification puzzled me, while the loftiness of its subjects confused my understanding.'"""
1.0,836533049.txt,"""Please say [if Marian Evans is really the author of Adam Bede...] It is a noble grand book, whoever wrote it, - but Miss Evans' life taken at the best construction, does so jar against the beautiful book that one cannot help hoping against hope'."""
1.0,671079366.txt,"""In her teens [Frances] Burney was tackling on her own such works as Plutarch's """"""""Lives"""""""" (in translation), Pope's """"""""Iliad"""""""", and ... all the works of Pope, including the Letters; Hume's """"""""History of England""""""""; Hooke's """"""""Roman History""""""""; and Conyers Middleton's """"""""Life of Cicero"""""""" ... She also ... studied music theory in Diderot's treatise ...'"""
1.0,1030641287.txt,"""[A friend] one day desired to be allowed to see and criticise the first chapter of my [Harriet Martineau's] """"""""Retrospect of Western Travel.""""""""  I gave him the MS. at night; and in the morning he produced it, covered with pencil marks.'  """
1.0,1219872239.txt,"""Sir, I do not think Gray a first-rate poet. He has not a bold imagination, nor much command of words. The obscurity in which he has involved himself will not persuade us that he is sublime. His """"""""Elegy in a Church yard"""""""" has a happy selection, but I don't like what are called his great things'."""
1.0,1257626775.txt,"""Got to bed at about midnight again after finding a landscape of Messines and Wulverghem in our house in an illustrated Paper drawn for the same view or nearly so as one I did myself there. I cut this out and sent it home.'"""
1.0,87181722.txt,"""Byron to John Murray, 12 March 1814: 'I have not had time to read the whole M.S. but what I have seen seems very well written (both prose and verse) & ... containing nothing which you ought to hesitate publishing upon my account.'"""
1.0,1432913550.txt,"""Harriet Martineau on philosophical studies in early adulthood: 'The edition of Hartley that I used was Dr. Priestley's [...] That book I studied with a fervour and perseverance which made it perhaps the most important book in the world to me, except the bible'."""
1.0,1472822304.txt,"""I return the proofs by registered bookpost.  I have read them with care.  I have of course confined my observations to misprints, punctuation, points of phraseology, & sentences of which I absolutely failed to grasp the meaning.'   """
1.0,122761444.txt,"""Henry Mayhew interviews """"""""educated"""""""" costermongers who read fiction aloud to groups of costermongers in the courts they inhabit; long account of the comments made by illiterate costermongers when cheap serials are read to them, comments on the story lines they like, characters and illustrations; reading of G.W.M. Reynolds's """"""""Mysteries"""""""" and Edward Lloyd's penny bloods"""
1.0,298477729.txt,"""Ever so many thanks too for the """"""""Life and Miracles"""""""" which I have just read for the second time.There is no one but you to render so poignantly the pathetic and desperate effects of human credulity. It is a marvellous piece of sustained narrative and of intensely personal prose.'"""
1.0,63125881.txt,"""Thence by coach with my Lord Peterborough and Sandwich to my Lord Peterborough's house; and there, after an hour's looking over some fine books of the Italian buildings with fine cuts, and also my Lord Peterborough's bowes and arrows, of which he is a great lover, we sat down to dinner...'"""
1.0,862357696.txt,"""When she [Emily Coleman] reads and loves anything she makes it part of her, underlining with a peculiar heaviness... If you borrow Emily's Wordsworth you will read not Wordsworth but Emily's Wordsworth. She will fearlessly correct and alter passages. She does not read; she flings herself upon and passionately possess a work...'"""
1.0,97502438.txt,"""After breakfast the three maids were called in for prayers. Our uncle who was working his way chronologically through the Bible had got once more to Kings and intoned a chapter in a voice of deep, rebuking melancholy; then all knelt down and listened to a long prayer."""
1.0,1811794359.txt,"""Your kind and racy critiques both give me pleasure and do me good; that is to say, your praise gives me pleasure because it is so sincere and judicious that I value it; and your fault-finding does me good because it always makes me [italics] think [end italics]'"""
1.0,974068668.txt,"""I wish you would send me the Daily Mail every other day, & also magazines (Pearsons etc) would be immensely appreciated. I see by a paper of the 18th that Whitby and Scarborough have been bombarded. The photographs in it are very similar to sights very common here.'"""
1.0,1489799086.txt,"""Joanna Baillie to Mary Berry, 24 April 1828, acknowledging receipt, the previous day, of her copy of Berry's """"""""The Comparative View of Social Life in France and England"""""""" (vol.1): 'I have had no opportunity of reading it, part of the introduction excepted, which I liked much.  It reads well, being clear and sensible, and happily expressed'."""
1.0,1708559978.txt,"""Byron to John Murray, 7 June 1820: '[Goethe's] Faust I never read -- for I don't know German -- but Matthew Monk Lewis in 1816 at Coligny translated most of it to me viva voce ...'"""
1.0,456672379.txt,""""""""""" ... from feminist literature proper ... [the Viscountess Rhondda] was led into other disciplines, reading widely in political science ... economics, psychology, sociology, and anthropology, in order to understad and contextualise the position of women in society."""""""""""
1.0,1721811772.txt,"""""""""""Yet I could not but observe the difference with zeal with which I snatched at a volume of Carlyle or Ruskin- since these magicians were now first revealing themselves to me- and the increasing languor with which I took up Alford for my daily 'passage' [i.e.of Bible study]."""""""""""
1.0,1516615898.txt,"""Henry Mayhew interviews 'educated' costermongers who read fiction aloud to groups of costermongers in the courts they inhabit; long account of the comments made by illiterate costermongers when cheap serials are read to them, comments on the story lines they like, characters and illustrations; reading of G.W.M. Reynolds's """"""""Mysteries"""""""" and Edward Lloyd's penny bloods"""
1.0,1963033164.txt,"""I wish you would like my poor friend Miss Knight's """"""""Guy de Lusignan"""""""" a little better: the style is very good, the descriptions very exact, the history very exact; but, alas! it is not """"""""Trevelyan"""""""".'"""
1.0,1924349332.txt,"""Josephine Butler [nee Grey] remembered her mother's '[assembling] us daily for the reading aloud of some solid book ... by a kind of examination fllowing the reading aloud [she] assured herself that we had mastered the subject.'"""
1.0,1932269551.txt,"""Byron to John Murray, 15 September 1817: 'I have read 'Lallah Rookh' -- but not with sufficient attention yet -- for I ride about -- & lounge -- & ponder & -- two or three other things -- so that my reading is very desultory & not so attentive as it used to be.'"""
1.0,851316027.txt,"""During the interval of waiting, my mind dwelt on the evidences of his mental development during recent months; the many drawings and poems which he had sent us; his enthusiasm for Blake's """"""""Book of Urizen"""""""", my latest Christmas gift; and finally a letter written at Easter telling me how much he wanted to come home.'"""
1.0,1142234257.txt,"""Tried reading the 2nd part of Faust aloud, but gave it up, as it was too difficult for G. to follow it rapidly enough. Read a little of Gervinus on Shakespeare, but found it unsatisfactory. Read some of Stahr's """"""""Ein Jahr in Italien"""""""". The description of Florence excellent'."""
1.0,1920893132.txt,""" [Sitwell said] 'I used to read """"""""The Rape of the Lock"""""""" at night under the bedclothes by the light of a candle. It's a wonder I didn't set myself on fire. I had memorized it by the time I was twelve'"""
1.0,1889791907.txt,"""Byron to John Murray, 6 July 1821: 'At the particular request of the Countess G[uiccioli] I have promised not to continue Don Juan ... She had read the two first [cantos] in the French translation -- & never ceased beseeching me to write no more of it.'"""
1.0,360017253.txt,"""?[my master] also was a good scholar and took great pains to teach me in reading and here I made a Considerable progress in reading for although I had heedlessly neglected learning yet I had not lost my taste for it nor forgot the importance of it?."""
1.0,1455207093.txt,"""I likewise turned into Charles Bossut's Mecanique - to study his demonstration of pendulums, and his doctrine of forces.  The text is often tediously explanatory - & in the notes, it is but a dim hallucination of the truth that I can obtain thro' the medium of integrals & differentials by which he communicates it.'"""
1.0,1132389422.txt,"""[ALLUSION] I leant my back against an aik, I thought it was a trusty tree, but first it bent and syne it lost the “ Spirit of Springtime”, and so did Prof. Sidney Colvin, Trin. College., to me."""
1.0,622491985.txt,"""Byron to John Murray, 5 October 1816: 'I have read the last E[dinburgh] R[eview] they are very severe on the Germans -- and their idol Goethe -- I have also read Wedderburne Webster -- and Ilderim -- and the Pamphleteer. -- --'"""
1.0,993188268.txt,"""There [living in a better area than previously, after his reformation from being a gambling addict], in his practical fashion, he [Glasser's father] looked after himself well, read a great deal, played solo whist in the Workers' Circle, spent hours chewing over the world with friends.'"""
1.0,1596981888.txt,"""... [Oscar] Wilde used the provincial [lecture] tour to educate himself in German: he """"""""beguiled the tedium of the journeys ... by studying that language with a copy of the Reise-Bilder and a little pocket dictionary"""""""".'"""
1.0,77971529.txt,"""Some of his pictures are good, and as his family is very noble and greatly allied, one sees many faces one has read of both in English and Scotch history, which I always think amusing'."""
1.0,461936248.txt,"""Henry James to William James, 17 October 1907: 'Why the devil I didn't write to you after reading your """"""""Pragmatism"""""""" [...] I can't now explain save by the very fact of the spell itself (of interest and enthralment) that the book cast upon me'."""
1.0,294514008.txt,"""The more I read of theology, Church History, apologetics, philosophy, scripture interpretation, the more hopelessly at sea I find myself. I feel on firm ground with Walter H[ylton] and Dame Julian [of Norwich] and in the prayers of the Church.'"""
1.0,313794795.txt,"""On Monday the 30th we went in the coach with... Mr Norman, with whom we dined at the Bolt & Tun, where John & I spent the evening & slept, in the course of which evening I began reading the popular novel of the """"""""Monk"""""""".'"""
1.0,488910557.txt,"""I have read since last October a good deal of the history relating to the East...: not much of books not connected with India [but included] ... In poetry, """"""""Paradise Lost""""""""  and """"""""Paradise Regained"""""""" ...'"""
1.0,920340728.txt,"""I finished Mrs Inchbald's 'Nature and Art', the second volume is not so pleasing as the first, but yet it has a very pleasing conclusion, showing the destruction of vice & the hapiness of virtue."""
1.0,186199451.txt,"""May 6. I began seriously to read Dr Preston's sermons of faith; and that I might understand them the better, and that they might be fixed in my memory, I preached upon Ephesians 2:8 and made use of many of his notions . . .'"""
1.0,1298719281.txt,"""Virginia F. Stern notes that in Gabriel Harvey's 1563 copy of Cicero, """"""""Epistolae ad Atticum"""""""" 'The glossary is divided [by Harvey, using characteristic shorthand symbols as well as Latin] into eight portions for daily reading [...] A number of Harvey's signatures and copious annotations throughout the volume.'"""
1.0,324280408.txt,"""I am reading Goethe's life. With what enthusiasm he made his journey into Italy. It is pleasant to read or hear of any persons who allow themselves to go beyond the commonplace bounds of hacknied [sic[ feeling, and who dare to think and judge for themselves, independently of the dry maxims laid down by road books'."""
1.0,1162322014.txt,"""[PRIVATE LETTER] 'That admirable correspondent Sidney Colvin, [sic: comma] wrote to me mysteriously for my address. I sent it to him by return of post &#8722; and then I hear no more! It is very strange. Do tell him to write.'"""
1.0,537902737.txt,"""I know I shall never be wise enough in a tete a tete with a girl who does not read poetry & novels but Adam Smith, Niall etc. & """"""""has no sense of humour but takes everything literally"""""""".'"""
1.0,1356772753.txt,"""I thought to rise at five on Thursday morning, but fatigue made my head bad.  I slept till nine - I opened """"""""Mary Stewart"""""""" after breakfast but Dr Fiffe interrupted me, and teazed me to play at shuttlecock till I consented-'"""
1.0,289824673.txt,"""[her governess Helen Roothman] 'introduced Edith to the works of Verlaine, Rimbaud and Mallarme. Though Edith had had a taste for Baudelaire through Swinburne's translations of the author of """"""""Les Fleurs du mal"""""""", she found her governess' favorites even more to her liking'."""
1.0,1708844150.txt,"""Mary Berry to Mrs Cholmeley, 19 February 1799: 'Mr. Sotheby sent me his """"""""Battle of the Nile."""""""" [...] There seems to be a number of good lines in the poem, but the conduct of it is not to me clear'."""
1.0,1193936428.txt,"""Maria Weston Chapman on Harriet Martineau's story 'Mary and her Grandmother': 'I found it in the [italics]mansarde[end italics] of a Paris friend, and stood reading on the spot where I took it up, without the least idea of its authorship.  It seemed like a Sunday-school book, but how different from its class in general!'"""
1.0,2018898739.txt,"""I wandered through the Cloysters, reading the Inscriptions till it grew duskish. I hastened to the great Gate, but was infinitely shocked to find I was locked in to the solitary Mansions of the Dead'."""
1.0,80719229.txt,"""I often found peace in the pages of Ecclesiastes or Isaiah, or in the writings of men whom Barry has described as the heralds of revolt - John Inglesant, George Eliot, Carlyle, Heine, Loti, Nietzsche, etc. But in time even literature palls.'"""
1.0,480757181.txt,"""W. Matthews, father of Harriet Martineau's maid Marianne Matthews, to Martineau's sister Susan: 'A short time before the receipt of your kind letter of yesterday I was startled to read of the death of  our dear Mrs. Martineau [sic], in our local paper'. """
1.0,1971440362.txt,"""Will you ask Mr Lowell if he would [italics] give [end italics] me his Fireside Travels, with his writing inside? I was so entirely delighted with that book, and should [italics] so [end italics] like to have it [italics] from him [end italics].'"""
1.0,1105647644.txt,"""Morning, note Beza's blasphemous address to Henry IV: """"""""O Dieu, laisse aller tone serviteur en paix, car mes yeux avant de s'eteindre ont vu le liberateur de la France et des fideles.""""""""' (Gaullieur, """"""""Historie de Geneve"""""""")'"""
1.0,1418900333.txt,"""Mary Berry, Journal, 20 April 1808: 'At night finished Miss Warren's novel [""""""""Conrade, or the Gamesters"""""""" by galloping over half the pages; human patience could not regularly wade through a series of adventures without """"""""ensemble"""""""", of violent situations without interest or probability, and of characters equally pious or equally profligate.' """
1.0,962376142.txt,"""Byron to Edward J. Dawkins, 17 May 1822: """"""""I return you the paper with many thanks for that and your letter. -- It is the first English Newspaper (except Galignani's Parisian English) which I have seen for a long time -- and I was lost in admiration of it's size and volume."""""""""""
1.0,1878400630.txt,"""By a quaint coincidence I received your letter directed (I suppose) by Phillip van Artevelde with Philip himself (not the man but the book) and I wish to tell you that I think him a noble fellow. I close with him in most that he says of modern poetry... etc.'"""
1.0,1695156582.txt,"""[Editorial commentary on Macaulay's marginalia]: 'When [...] the poor child commits her life to the hands of Friar Lawrence, Macaulay remarks on the wonderful genius with which the poet delineates a timid, delicate girl of fourteen excited and exalted to an act of desperate courage.'"""
